2018-02-17,01:06:34,53.47543,-2.10099,5
2018-02-17,01:07:00,53.4748,-2.10134,5
2018-02-17,01:07:00,53.4748,-2.10134,5
2018-02-17,01:07:03,53.47474,-2.1014,5
2018-02-17,01:07:04,53.47471,-2.10143,5
2018-02-17,01:07:06,53.47467,-2.10145,5
2018-02-17,01:07:08,53.47463,-2.10146,5
2018-02-17,01:07:09,53.47459,-2.10146,5
2018-02-17,01:07:11,53.47455,-2.10146,5
2018-02-17,01:07:13,53.47449,-2.10146,5
2018-02-17,01:07:18,53.47437,-2.10151,5
2018-02-17,01:07:22,53.47428,-2.10161,5
2018-02-17,01:07:24,53.47425,-2.10164,5
2018-02-17,01:07:26,53.4742,-2.10166,5
2018-02-17,01:07:30,53.4741,-2.10172,5
2018-02-17,01:07:38,53.4739,-2.10175,5
2018-02-17,01:07:45,53.47373,-2.10178,5
2018-02-17,01:07:51,53.47358,-2.10176,5
2018-02-17,01:08:32,53.47256,-2.10161,5
2018-02-17,01:08:33,53.47255,-2.10161,5
2018-02-17,01:08:58,53.47192,-2.10153,5
2018-02-17,01:09:12,53.47156,-2.10157,5
2018-02-17,01:09:21,53.47135,-2.1016,5
2018-02-17,01:09:22,53.47134,-2.10165,5
2018-02-17,01:09:28,53.47122,-2.10178,5
2018-02-17,01:09:30,53.47118,-2.10187,5
2018-02-17,01:09:34,53.47112,-2.10198,5
2018-02-17,01:09:39,53.47104,-2.10212,5
2018-02-17,01:09:41,53.47099,-2.10219,5
2018-02-17,01:09:48,53.47086,-2.1024,5
2018-02-17,01:10:07,53.47052,-2.10294,5
2018-02-17,01:10:28,53.47011,-2.10344,5
2018-02-17,01:10:41,53.46981,-2.1037,5
2018-02-17,01:11:01,53.46937,-2.10405,5
2018-02-17,01:11:07,53.46923,-2.10419,5
2018-02-17,01:11:16,53.46904,-2.10438,5
2018-02-17,01:11:29,53.46876,-2.10467,5
2018-02-17,01:11:36,53.46862,-2.10485,5
2018-02-17,01:11:46,53.46843,-2.10514,5
2018-02-17,01:11:56,53.46827,-2.10544,5
2018-02-17,01:12:00,53.46821,-2.10559,5
2018-02-17,01:12:06,53.46813,-2.10579,5
2018-02-17,01:12:19,53.46799,-2.10627,5
2018-02-17,01:12:19,53.46799,-2.10628,5
2018-02-17,01:12:31,53.46789,-2.10677,5
2018-02-17,01:12:53,53.46776,-2.10765,5
2018-02-17,01:13:12,53.46768,-2.10842,5
2018-02-17,01:13:20,53.46767,-2.10876,5
2018-02-17,01:13:37,53.46763,-2.10949,5
2018-02-17,01:14:11,53.46763,-2.11092,5
2018-02-17,01:14:22,53.46764,-2.11134,5
2018-02-17,01:14:24,53.46764,-2.11146,5
2018-02-17,01:14:28,53.46764,-2.1116,5
2018-02-17,01:14:30,53.46763,-2.1117,5
2018-02-17,01:14:33,53.46761,-2.11182,5
2018-02-17,01:14:33,53.46761,-2.11182,5
2018-02-17,01:14:38,53.46771,-2.11195,5
2018-02-17,01:14:38,53.46771,-2.11195,5
2018-02-17,01:14:40,53.46775,-2.11192,5
2018-02-17,01:14:51,53.46803,-2.11182,5
2018-02-17,01:15:14,53.46859,-2.11162,5
2018-02-17,01:15:15,53.4686,-2.11162,5
2018-02-17,01:15:15,53.4686,-2.11162,5
2018-02-17,01:15:19,53.46864,-2.11177,5
2018-02-17,01:15:23,53.46867,-2.11195,5
2018-02-17,01:15:26,53.4687,-2.11206,5
2018-02-17,01:15:28,53.46872,-2.11213,5
2018-02-17,01:15:31,53.46873,-2.11228,5
2018-02-17,01:15:33,53.46873,-2.11233,5
2018-02-17,01:15:43,53.46882,-2.11275,5
2018-02-17,01:15:49,53.46889,-2.11294,5
2018-02-17,01:15:49,53.46889,-2.11294,5
2018-02-17,01:16:02,53.4692,-2.11278,5
2018-02-17,01:16:19,53.46962,-2.11263,5
2018-02-17,01:16:28,53.46985,-2.1126,5
2018-02-17,01:16:33,53.46998,-2.11257,5
2018-02-17,01:16:44,53.47025,-2.11257,5
2018-02-17,01:16:45,53.47027,-2.11258,5
2018-02-17,01:17:00,53.47064,-2.1126,5
2018-02-17,01:17:01,53.47067,-2.1126,5
2018-02-17,01:17:02,53.4707,-2.1126,5
2018-02-17,01:17:05,53.47077,-2.11263,5
2018-02-17,01:17:22,53.47119,-2.11275,5
2018-02-17,01:17:55,53.47199,-2.11299,5
2018-02-17,01:18:11,53.47239,-2.11315,5
2018-02-17,01:18:15,53.47249,-2.11319,5
2018-02-17,01:18:19,53.47259,-2.11323,5
2018-02-17,01:18:22,53.47266,-2.11326,5
2018-02-17,01:18:26,53.47275,-2.11331,5
2018-02-17,01:18:32,53.4729,-2.11338,5
2018-02-17,01:18:40,53.47308,-2.11348,5
2018-02-17,01:18:45,53.47321,-2.11354,5
2018-02-17,01:19:05,53.47367,-2.11379,5
2018-02-17,01:19:38,53.47445,-2.11424,5
2018-02-17,01:19:41,53.47452,-2.11428,5
2018-02-17,01:19:44,53.47459,-2.11432,5
2018-02-17,01:20:04,53.47507,-2.1146,5
2018-02-17,01:20:12,53.47526,-2.11471,5
2018-02-17,01:20:23,53.47551,-2.11488,5
2018-02-17,01:20:23,53.47551,-2.11488,5
2018-02-17,01:20:26,53.47552,-2.11476,5
2018-02-17,01:20:28,53.47553,-2.11469,5
2018-02-17,01:20:30,53.47555,-2.11459,5
2018-02-17,01:20:31,53.47555,-2.11457,5
2018-02-17,01:20:33,53.47557,-2.11449,5
2018-02-17,01:20:36,53.4756,-2.11438,5
2018-02-17,01:20:38,53.47564,-2.11431,5
2018-02-17,01:20:40,53.47567,-2.11423,5
2018-02-17,01:20:49,53.47584,-2.11399,5
2018-02-17,01:20:51,53.47588,-2.11392,5
2018-02-17,01:21:04,53.47612,-2.11356,5
2018-02-17,01:21:20,53.4764,-2.11312,5
2018-02-17,01:21:20,53.4764,-2.11312,5
2018-02-17,01:21:35,53.47667,-2.11358,5
2018-02-17,01:21:35,53.47667,-2.11358,5
2018-02-17,01:21:43,53.47681,-2.11336,5
2018-02-17,01:22:20,53.47749,-2.11229,5
2018-02-17,01:22:28,53.47763,-2.11206,5
2018-02-17,01:22:38,53.47781,-2.11175,5
2018-02-17,01:22:38,53.47781,-2.11175,5
2018-02-17,01:23:02,53.47823,-2.11104,5
2018-02-17,01:23:10,53.47837,-2.11082,5
2018-02-17,01:23:17,53.4785,-2.11061,5
2018-02-17,01:23:47,53.47905,-2.10974,5
2018-02-17,01:23:54,53.47918,-2.10955,5
2018-02-17,01:24:17,53.47959,-2.10886,5
2018-02-17,01:24:25,53.47973,-2.10866,5
2018-02-17,01:24:25,53.47973,-2.10866,5
2018-02-17,01:24:36,53.47992,-2.10834,5
2018-02-17,01:24:50,53.48018,-2.1079,5
2018-02-17,01:24:52,53.48019,-2.10782,5
2018-02-17,01:24:53,53.4802,-2.10778,5
2018-02-17,01:24:54,53.48019,-2.10775,5
2018-02-17,01:24:56,53.48018,-2.10766,5
2018-02-17,01:24:56,53.48018,-2.10766,5
2018-02-17,01:25:02,53.48032,-2.10757,5
2018-02-17,01:25:28,53.48092,-2.1072,5
2018-02-17,01:25:33,53.48103,-2.10713,5
2018-02-17,01:25:42,53.48125,-2.10699,5
2018-02-17,01:25:44,53.4813,-2.10696,5
2018-02-17,01:25:55,53.48156,-2.10681,5
2018-02-17,01:26:13,53.48197,-2.10649,5
2018-02-17,01:26:17,53.48204,-2.10643,5
2018-02-17,01:26:22,53.48214,-2.1063,5
2018-02-17,01:26:22,53.48214,-2.1063,5
2018-02-17,01:26:26,53.48224,-2.10627,5
2018-02-17,01:26:27,53.48227,-2.10626,5
2018-02-17,01:26:28,53.48229,-2.10626,5
2018-02-17,01:26:30,53.48234,-2.10627,5
2018-02-17,01:26:30,53.48235,-2.10628,5
2018-02-17,01:26:31,53.48238,-2.10629,5
2018-02-17,01:26:33,53.48241,-2.10632,5
2018-02-17,01:26:34,53.48244,-2.10635,5
2018-02-17,01:26:37,53.48249,-2.10641,5
2018-02-17,01:26:40,53.48251,-2.10653,5
2018-02-17,01:26:40,53.48251,-2.10655,5
2018-02-17,01:26:48,53.48262,-2.10684,5
2018-02-17,01:26:51,53.48266,-2.10694,5
2018-02-17,01:27:12,53.48303,-2.10756,5
2018-02-17,01:27:32,53.48338,-2.10816,5
2018-02-17,01:27:36,53.48347,-2.10816,5
2018-02-17,01:27:38,53.48352,-2.10817,5
2018-02-17,01:27:40,53.48357,-2.10816,5
2018-02-17,01:27:41,53.48361,-2.10814,5
2018-02-17,01:27:43,53.48365,-2.10811,5
2018-02-17,01:27:46,53.48369,-2.10804,5
2018-02-17,01:27:47,53.48372,-2.108,5
2018-02-17,01:27:51,53.48378,-2.10789,5
2018-02-17,01:27:51,53.48378,-2.10789,5
2018-02-17,01:28:00,53.48389,-2.10752,5
2018-02-17,01:28:10,53.48399,-2.10714,5
2018-02-17,01:28:10,53.48399,-2.10714,5
2018-02-17,01:28:39,53.48428,-2.10606,5
2018-02-17,01:28:43,53.48432,-2.10588,5
2018-02-17,01:29:12,53.48458,-2.10474,5
2018-02-17,01:29:12,53.48458,-2.10474,5
2018-02-17,01:29:16,53.48454,-2.10462,5
2018-02-17,01:29:18,53.48451,-2.10452,5
2018-02-17,01:29:21,53.48447,-2.10444,5
2018-02-17,01:29:23,53.48442,-2.10438,5
2018-02-17,01:29:27,53.48434,-2.1043,5
2018-02-17,01:29:31,53.48424,-2.10422,5
2018-02-17,01:29:37,53.48411,-2.10413,5
2018-02-17,01:29:37,53.48411,-2.10413,5
2018-02-17,01:29:43,53.48418,-2.10392,5
2018-02-17,01:29:46,53.4842,-2.10379,5
2018-02-17,01:29:49,53.48422,-2.10366,5
2018-02-17,01:29:53,53.48422,-2.10351,5
2018-02-17,01:29:56,53.48422,-2.10336,5
2018-02-17,01:30:00,53.48421,-2.10321,5
2018-02-17,01:30:03,53.48421,-2.10307,5
2018-02-17,01:30:04,53.48421,-2.10303,5
2018-02-17,01:30:08,53.48422,-2.10287,5
2018-02-17,01:30:14,53.48426,-2.10263,5
2018-02-17,01:30:19,53.4843,-2.10242,5
2018-02-17,01:30:24,53.48435,-2.10222,5
2018-02-17,01:30:30,53.48441,-2.10203,5
2018-02-17,01:31:03,53.48477,-2.10075,5
2018-02-17,01:31:07,53.4848,-2.10061,5
2018-02-17,01:31:42,53.48516,-2.09925,5
2018-02-17,01:31:52,53.48524,-2.09888,5
2018-02-17,01:31:56,53.48527,-2.09872,5
2018-02-17,01:31:58,53.48529,-2.09862,5
2018-02-17,01:32:00,53.48529,-2.09854,5
2018-02-17,01:32:03,53.48528,-2.09842,5
2018-02-17,01:32:06,53.48527,-2.09831,5
2018-02-17,01:32:12,53.48525,-2.09807,5
2018-02-17,01:32:12,53.48525,-2.09807,5
2018-02-17,01:32:13,53.48523,-2.09801,5
2018-02-17,01:32:15,53.48522,-2.09794,5
2018-02-17,01:32:17,53.48522,-2.09787,5
2018-02-17,01:32:23,53.48511,-2.09766,5
2018-02-17,01:32:26,53.48506,-2.09761,5
2018-02-17,01:32:26,53.48505,-2.0976,5
2018-02-17,01:32:28,53.48501,-2.09757,5
2018-02-17,01:32:31,53.48493,-2.09751,5
2018-02-17,01:32:36,53.48481,-2.09743,5
2018-02-17,01:32:41,53.4847,-2.09735,5
2018-02-17,01:32:51,53.48449,-2.09718,5
2018-02-17,01:32:55,53.48439,-2.09707,5
2018-02-17,01:32:57,53.48435,-2.09702,5
2018-02-17,01:33:01,53.48428,-2.09692,5
2018-02-17,01:33:04,53.48423,-2.09684,5
2018-02-17,01:33:06,53.4842,-2.09676,5
2018-02-17,01:33:09,53.48419,-2.09663,5
2018-02-17,01:33:13,53.4841,-2.09655,5
2018-02-17,01:33:17,53.48401,-2.09647,5
2018-02-17,01:33:19,53.48398,-2.09643,5
2018-02-17,01:33:28,53.48379,-2.0962,5
2018-02-17,01:33:40,53.48354,-2.09591,5
2018-02-17,01:33:48,53.48338,-2.09574,5
2018-02-17,01:34:14,53.48284,-2.09515,5
2018-02-17,01:34:19,53.48272,-2.09504,5
2018-02-17,01:34:24,53.48261,-2.09496,5
2018-02-17,01:34:29,53.48249,-2.09489,5
2018-02-17,01:34:34,53.48237,-2.09484,5
2018-02-17,01:34:36,53.48232,-2.09481,5
2018-02-17,01:34:55,53.48187,-2.09465,5
2018-02-17,01:34:55,53.48186,-2.09464,5
2018-02-17,01:35:45,53.48065,-2.09412,5
2018-02-17,01:36:09,53.48008,-2.09388,5
2018-02-17,01:36:19,53.47983,-2.09378,5
2018-02-17,01:36:39,53.47935,-2.09358,5
2018-02-17,01:36:43,53.47924,-2.09354,5
2018-02-17,01:36:56,53.47893,-2.09341,5
2018-02-17,01:37:11,53.47857,-2.09326,5
2018-02-17,01:37:26,53.47822,-2.09311,5
2018-02-17,01:37:26,53.47822,-2.09311,5
2018-02-17,01:37:48,53.47807,-2.094,5
2018-02-17,01:38:13,53.47791,-2.09503,5
2018-02-17,01:38:50,53.47769,-2.09652,5
